obs_id,site_id,site_match_confidence,meta_source,study_citation,location_name,lat,lon,country_continent,koppen_geiger,whittaker_biome,climate_class_paperdefined,forest_change_metric,forest_change_submetric,forest_change_value_type,forest_change_value_point,forest_change_value_min,forest_change_value_max,forest_change_value_sd,forest_change_unit,hydro_response_metric,hydro_response_value_type,hydro_response_value_point,hydro_response_value_min,hydro_response_value_max,hydro_response_value_sd,hydro_response_unit,method_analysis,method_forest_change_measurement,method_hydro_response_measurement,watershed_area_km2,precip_mm_yr,spatial_scale,notes_flags,figure_table_source
yang2023_162,,,"Yang et al., 2023","Hibbert and Gottfried, 1987","Workman Creek, AZ-4",33.8,-110.9,North America,BSk,Woodland/shrubland,,forest_cover_change,,point,-83.0,,,,%,ET,point,-14.3,,,,%,PWE,% cover change (source study),catchment water balance,1.0,833,,,Table S5
yang2023_163,site_ws2_l_r,exact,"Yang et al., 2023","Hornbeck et at., 1993",WS2 L.R.,40.7,-78.0,North America,Dfa,Temperate seasonal forest,,forest_cover_change,,point,-43.0,,,,%,ET,point,-15.6,,,,%,PWE,% cover change (source study),catchment water balance,0.43,1060,,"possible cross-review match to Zhang et al. 2017 watershed(s) #307,308,309 by name - confidence=exact, not manually verified as same sub-watershed",Table S5
yang2023_164,site_ws2_l_r,exact,"Yang et al., 2023","Hornbeck et at., 1993",WS2 L.R.,40.7,-78.0,North America,Dfa,Temperate seasonal forest,,forest_cover_change,,point,-40.0,,,,%,ET,point,-13.4,,,,%,PWE,% cover change (source study),catchment water balance,0.43,1060,,"possible cross-review match to Zhang et al. 2017 watershed(s) #307,308,309 by name - confidence=exact, not manually verified as same sub-watershed",Table S5
yang2023_165,site_ws2_l_r,exact,"Yang et al., 2023","Hornbeck et at., 1993",WS2 L.R.,40.7,-78.0,North America,Dfa,Temperate seasonal forest,,forest_cover_change,,point,-27.0,,,,%,ET,point,-9.8,,,,%,PWE,% cover change (source study),catchment water balance,0.43,1060,,"possible cross-review match to Zhang et al. 2017 watershed(s) #307,308,309 by name - confidence=exact, not manually verified as same sub-watershed",Table S5
yang2023_166,site_ws4_h_b,exact,"Yang et al., 2023","Hornbeck et at., 1993",WS4 H.B.,44.0,-71.8,North America,Dfb,Temperate seasonal forest,,forest_cover_change,,point,-33.0,,,,%,ET,point,-72.9,,,,%,PWE,% cover change (source study),catchment water balance,0.36,1340,,"possible cross-review match to Zhang et al. 2017 watershed(s) #310 by name - confidence=exact, not manually verified as same sub-watershed",Table S5
yang2023_167,site_wuding_river_watershed,exact,"Yang et al., 2023","Li et al., 2007",Wuding River watershed,37.1,110.4,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,34.0,,,,%,ET,point,4.0,,,,%,EA,% cover change (source study),catchment water balance,30261.0,391,,"possible cross-review match to Zhang et al. 2017 watershed(s) #56 by name - confidence=exact, not manually verified as same sub-watershed",Table S5
yang2023_168,site_xiangxi_catchment,exact,"Yang et al., 2023","Bieger et al., 2015",Xiangxi catchment,31.2,110.8,Asia,Cfa,Temperate seasonal forest,,forest_cover_change,,point,-10.0,,,,%,ET,point,-0.5,,,,%,HM,% cover change (source study),catchment water balance,3200.0,1000,,"possible cross-review match to Zhang et al. 2017 watershed(s) #57 by name - confidence=exact, not manually verified as same sub-watershed",Table S5
yang2023_169,,,"Yang et al., 2023","Yao et al., 2015",Xinancha,47.0,129.0,Asia,Dwb,Boreal forest,,forest_cover_change,,point,20.0,,,,%,ET,point,7.5,,,,%,SH,% cover change (source study),catchment water balance,2582.0,631,,,Table S5
yang2023_170,site_xinshui,exact,"Yang et al., 2023","Zhang et al., 2008",Xinshui,35.3,111.2,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,15.0,,,,%,ET,point,1.6,,,,%,EA,% cover change (source study),catchment water balance,4069.0,524,,"possible cross-review match to Zhang et al. 2017 watershed(s) #60 by name - confidence=exact, not manually verified as same sub-watershed",Table S5
yang2023_171,site_yarra_river,exact,"Yang et al., 2023","Zhou et al., 2015",Yarra River,-37.7,146.0,Oceania,Cfb,Temperate seasonal forest,,forest_cover_change,,point,-45.6,,,,%,ET,point,-2.9,,,,%,PWE,% cover change (source study),catchment water balance,149.0,1497,,"possible cross-review match to Zhang et al. 2017 watershed(s) #311 by name - confidence=exact, not manually verified as same sub-watershed",Table S5
yang2023_172,site_zhujia,exact,"Yang et al., 2023","Zhang et al., 2008",Zhujia,38.8,111.6,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,27.0,,,,%,ET,point,0.9,,,,%,EA,% cover change (source study),catchment water balance,2956.0,450,,"possible cross-review match to Zhang et al. 2017 watershed(s) #61 by name - confidence=exact, not manually verified as same sub-watershed",Table S5
zhang2017_001,,,"Zhang et al., 2017","Roche, 1981",Amazon,,,,,,,forest_cover_change,,point,-7,,,,%,runoff,point,2,,,,%,PWE,% cover change (source study),catchment water balance,3702481,2000,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_002,site_araguaia_river,exact,"Zhang et al., 2017","Coe et al., 2011",Araguaia River,-15.0,-51.0,South America,Aw,Tropical seasonal forest/savanna,,forest_cover_change,,point,-27,,,,%,runoff,point,16.5,,,,%,HM,% cover change (source study),catchment water balance,82632,1730,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #3, Araguaia River) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): SG",Appendix A Table A1
zhang2017_003,,,"Zhang et al., 2017","Zhang and Wei, 2012",Baker Creek,,,,,,,forest_cover_change,,point,-42.2,,,,%,runoff,point,201.2,,,,%,SH,% cover change (source study),catchment water balance,1570,542,large,precip data source type (per Zhang appendix): SG,Appendix A Table A1
zhang2017_004,site_be_river_catchment,exact,"Zhang et al., 2017","Nguyen Khoi and Suetsugi,2014",Be River catchment,11.8,107.0,Asia,Aw,Tropical seasonal forest/savanna,,forest_cover_change,,point,-16.3,,,,%,runoff,point,0.4,,,,%,HM,% cover change (source study),catchment water balance,7500,2400,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #9, Be River catchment) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): SG",Appendix A Table A1
zhang2017_005,,,"Zhang et al., 2017","Wei and Davidson,1998",Bowron River,,,,,,,forest_cover_change,,point,-27,,,,%,runoff,point,0,,,,%,SH,% cover change (source study),catchment water balance,3500,920,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_006,site_chaohe,exact,"Zhang et al., 2017","Wang et al., 2013",Chaohe,41.0,116.5,Asia,Dwa,Temperate seasonal forest,,forest_cover_change,,point,13.9,,,,%,runoff,point,-21.9,,,,%,"EA, HM",% cover change (source study),catchment water balance,4854,500,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #20, Chaohe) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_007,site_columbia_river,exact,"Zhang et al., 2017","Matheussen et al., 2000",Columbia River,44.0,-116.0,North America,BSk,Temperate grassland/desert,,forest_cover_change,,point,-21,,,,%,runoff,point,6.5,,,,%,HM,% cover change (source study),catchment water balance,567000,1200,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #23, Columbia River) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): SG",Appendix A Table A1
zhang2017_008,,,"Zhang et al., 2017","Siriwardena et al., 2006",Comet river,,,,,,,forest_cover_change,,point,-44.8,,,,%,runoff,point,40,,,,%,HM,% cover change (source study),catchment water balance,16440,660,large,precip data source type (per Zhang appendix): SG,Appendix A Table A1
zhang2017_009,site_cshc,exact,"Zhang et al., 2017","Zhang et al., 2008",CSHC,37.5,110.5,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,30,,,,%,runoff,point,-21.6,,,,%,EA,% cover change (source study),catchment water balance,129654,440.7,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #40, CSHC) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_010,site_delegate,exact,"Zhang et al., 2017","Tuteja et al. , 2007",Delegate,-37.0,148.9,Oceania,Cfb,Temperate seasonal forest,,forest_cover_change,,point,16,,,,%,runoff,point,-12.2,,,,%,HM,% cover change (source study),catchment water balance,1135.65,859,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #44, Delegate) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): SG",Appendix A Table A1
zhang2017_011,,,"Zhang et al., 2017","Iroumé and Palacios,2013",Duqueco,,,,,,,forest_cover_change,,point,15.9,,,,%,runoff,point,-19.5,,,,%,SH,% cover change (source study),catchment water balance,1545,1687,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_012,,,"Zhang et al., 2017","Adnan and Atkinson, 2011",Galas,,,,,,,forest_cover_change,,point,-3,,,,%,runoff,point,0,,,,%,SH,% cover change (source study),catchment water balance,13100,2000,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_013,site_gushan,exact,"Zhang et al., 2017","Zhang et al. , 2008",Gushan,39.0,110.9,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,19,,,,%,runoff,point,-29,,,,%,EA,% cover change (source study),catchment water balance,1304,433.1,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #66, Gushan) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_014,site_hanjiang,exact,"Zhang et al., 2017","Wang et al., 2012",Hanjiang,32.0,110.0,Asia,Cfa,Temperate seasonal forest,,forest_cover_change,,point,17.4,,,,%,runoff,point,-4.4,,,,%,HM,% cover change (source study),catchment water balance,159000,871,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #67, Hanjiang) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_015,site_huangfu,exact,"Zhang et al., 2017","Zhang et al. , 2008",Huangfu,39.7,111.0,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,20,,,,%,runoff,point,-35.8,,,,%,EA,% cover change (source study),catchment water balance,3211,393.6,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #81, Huangfu) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_016,,,"Zhang et al., 2017","Coe et al., 2009",Japurá River,,,,,,,forest_cover_change,,point,-12,,,,%,runoff,point,0,,,,%,HM,% cover change (source study),catchment water balance,217367,2700,large,precip data source type (per Zhang appendix): SG,Appendix A Table A1
zhang2017_017,site_jialu,exact,"Zhang et al., 2017","Zhang et al., 2008",Jialu,38.0,110.1,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,23,,,,%,runoff,point,-33.5,,,,%,EA,% cover change (source study),catchment water balance,1279,407.4,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #86, Jialu) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_018,site_juruá_river,exact,"Zhang et al., 2017","Lima et al, 2014",Juruá River,-12.0,-68.0,South America,Af,Tropical rain forest,,forest_cover_change,,point,-1,,,,%,runoff,point,0,,,,%,HM,% cover change (source study),catchment water balance,156376,2300,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #88, Juruá River) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): SG",Appendix A Table A1
zhang2017_019,site_kejie_watershed,exact,"Zhang et al., 2017","Ma et al., 2009",Kejie watershed,25.1,99.2,Asia,Cwb,Temperate seasonal forest,,forest_cover_change,,point,22.4,,,,%,runoff,point,-3.7,,,,%,HM,% cover change (source study),catchment water balance,1755,966,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #90, Kejie watershed) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_020,,,"Zhang et al., 2017","Adnan and Atkinson, 2011",Kelantan,,,,,,,forest_cover_change,,point,6,,,,%,runoff,point,0,,,,%,SH,% cover change (source study),catchment water balance,13100,2000,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_021,site_kuye,exact,"Zhang et al., 2017","Zhang et al., 2008",Kuye,39.0,110.4,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,20,,,,%,runoff,point,-24,,,,%,EA,% cover change (source study),catchment water balance,9289,399.9,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #93, Kuye) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_022,,,"Zhang et al., 2017","Buttle and Metcalfe, 2000","L1, Canada",,,,,,,forest_cover_change,,point,-25.2,,,,%,runoff,point,0,,,,%,QPW,% cover change (source study),catchment water balance,8940,811,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_023,,,"Zhang et al., 2017","Buttle and Metcalfe, 2000","L2, Canada",,,,,,,forest_cover_change,,point,-12.4,,,,%,runoff,point,0,,,,%,QPW,% cover change (source study),catchment water balance,6760,807,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_024,,,"Zhang et al., 2017","Buttle and Metcalfe, 2000","L3, Canada",,,,,,,forest_cover_change,,point,-10.8,,,,%,runoff,point,0,,,,%,QPW,% cover change (source study),catchment water balance,11900,802,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_025,,,"Zhang et al., 2017","Buttle and Metcalfe, 2000","L4, Canada",,,,,,,forest_cover_change,,point,-8.6,,,,%,runoff,point,0,,,,%,QPW,% cover change (source study),catchment water balance,10000,813,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_026,,,"Zhang et al., 2017","van Dijk et al., 2007",Lachlan River,,,,,,,forest_cover_change,,point,2.8,,,,%,runoff,point,-2.8,,,,%,HM,% cover change (source study),catchment water balance,8000,767,large,,Appendix A Table A1
zhang2017_027,,,"Zhang et al., 2017","Buttle and Metcalfe, 2000","M1, Canada",,,,,,,forest_cover_change,,point,-18.9,,,,%,runoff,point,0,,,,%,QPW,% cover change (source study),catchment water balance,1140,844,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_028,,,"Zhang et al., 2017","van Dijk et al., 2007",Macquarie River,,,,,,,forest_cover_change,,point,2.6,,,,%,runoff,point,-2.7,,,,%,HM,% cover change (source study),catchment water balance,1400,764,large,,Appendix A Table A1
zhang2017_029,site_madeira_river,probable,"Zhang et al., 2017","Lima et al, 2014",Madeira River,-14.0,-66.0,South America,Af,Tropical rain forest,,forest_cover_change,,point,-13,,,,%,runoff,point,7,,,,%,HM,% cover change (source study),catchment water balance,906552,2000,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #102, Madeira River) - confidence=probable, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): SG",Appendix A Table A1
zhang2017_030,site_meijiang-d,exact,"Zhang et al., 2017","Liu et al.,2015",Meijiang-D,26.5,116.0,Asia,Cfa,Temperate seasonal forest,,forest_cover_change,,point,-11,,,,%,runoff,point,13,,,,%,SH,% cover change (source study),catchment water balance,6983,1739,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #107, Meijiang-D) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): MD",Appendix A Table A1
zhang2017_031,site_meijiang-r,exact,"Zhang et al., 2017","Liu et al.,2015",Meijiang-R,26.5,116.0,Asia,Cfa,Temperate seasonal forest,,forest_cover_change,,point,46,,,,%,runoff,point,-6,,,,%,SH,% cover change (source study),catchment water balance,6983,1739,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #108, Meijiang-R) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): MD",Appendix A Table A1
zhang2017_032,,,"Zhang et al., 2017","Ma et al., 2010",Miyun Reservoir catchment,,,,,,,forest_cover_change,,point,16,,,,%,runoff,point,-9.7,,,,%,HM,% cover change (source study),catchment water balance,15800,506.2,large,precip data source type (per Zhang appendix): SG,Appendix A Table A1
zhang2017_033,site_mores_creek,exact,"Zhang et al., 2017","VanShaar et al., 2002",Mores Creek,43.6,-116.0,North America,BSk,Temperate grassland/desert,,forest_cover_change,,point,-12,,,,%,runoff,point,6,,,,%,HM,% cover change (source study),catchment water balance,1033,850,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #109, Mores Creek) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_034,,,"Zhang et al., 2017","Van Dijk et al., 2007",Murray River,,,,,,,forest_cover_change,,point,1.3,,,,%,runoff,point,-0.9,,,,%,HM,% cover change (source study),catchment water balance,13000,1078,large,,Appendix A Table A1
zhang2017_035,,,"Zhang et al., 2017","Van Dijk et al., 2007",Murrumbidgee,,,,,,,forest_cover_change,,point,2.2,,,,%,runoff,point,-2.2,,,,%,HM,% cover change (source study),catchment water balance,15000,847,large,,Appendix A Table A1
zhang2017_036,,,"Zhang et al., 2017","Wilk et al., 2001",Nam Pong catchment,,,,,,,forest_cover_change,,point,-53,,,,%,runoff,point,0,,,,%,HM,% cover change (source study),catchment water balance,12100,1050,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_037,,,"Zhang et al., 2017","Coe et al., 2009",Negro River,,,,,,,forest_cover_change,,point,-3,,,,%,runoff,point,0,,,,%,HM,% cover change (source study),catchment water balance,582064,2680,large,precip data source type (per Zhang appendix): SG,Appendix A Table A1
zhang2017_038,,,"Zhang et al., 2017","Cuo et al., 2009",Puget Sound basin,,,,,,,forest_cover_change,,point,-10,,,,%,runoff,point,6.8,,,,%,HM,% cover change (source study),catchment water balance,30000,1800,large,precip data source type (per Zhang appendix): SG,Appendix A Table A1
zhang2017_039,site_purus_river,exact,"Zhang et al., 2017","Lima et al, 2014",Purus River,-12.0,-72.0,South America,Af,Tropical rain forest,,forest_cover_change,,point,-3,,,,%,runoff,point,1,,,,%,HM,% cover change (source study),catchment water balance,333480,2300,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #119, Purus River) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): SG",Appendix A Table A1
zhang2017_040,site_roda_de_ter,exact,"Zhang et al., 2017","Gallart et al., 2011",Roda de Ter,41.5,2.7,Europe,Csb,Woodland/shrubland,,forest_cover_change,,point,5,,,,%,runoff,point,-12,,,,%,HM,% cover change (source study),catchment water balance,1386,938,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #122, Roda de Ter) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_041,site_sanchuan,exact,"Zhang et al., 2017","Zhang et al., 2008",Sanchuan,37.4,111.4,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,33,,,,%,runoff,point,-27,,,,%,EA,% cover change (source study),catchment water balance,4123,462.8,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #126, Sanchuan) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_042,site_shiwang,exact,"Zhang et al., 2017","Zhang et al., 2008",Shiwang,35.8,110.0,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,42,,,,%,runoff,point,-19.1,,,,%,EA,% cover change (source study),catchment water balance,2327,536.6,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #127, Shiwang) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_043,,,"Zhang et al., 2017","Coe et al., 2009",Solimões #10,,,,,,,forest_cover_change,,point,-6,,,,%,runoff,point,1,,,,%,HM,% cover change (source study),catchment water balance,1858883,2200,large,precip data source type (per Zhang appendix): SG,Appendix A Table A1
zhang2017_044,,,"Zhang et al., 2017","Coe et al., 2009",Solimões #5,,,,,,,forest_cover_change,,point,-8,,,,%,runoff,point,2,,,,%,HM,% cover change (source study),catchment water balance,867257,2200,large,precip data source type (per Zhang appendix): SG,Appendix A Table A1
zhang2017_045,,,"Zhang et al., 2017","Chen et al., 2005",Suomo basin,,,,,,,forest_cover_change,,point,-9.5,,,,%,runoff,point,20.8,,,,%,HM,% cover change (source study),catchment water balance,2536,800,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_046,,,"Zhang et al., 2017","Buendia et al., 2016a",Talarn,,,,,,,forest_cover_change,,point,12.6,,,,%,runoff,point,-25.7,,,,%,EA,% cover change (source study),catchment water balance,1905,1003,large,precip data source type (per Zhang appendix): SG,Appendix A Table A1
zhang2017_047,,,"Zhang et al., 2017","Coe et al., 2009",Tapajet River,,,,,,,forest_cover_change,,point,-20,,,,%,runoff,point,4,,,,%,HM,% cover change (source study),catchment water balance,285072,2100,large,precip data source type (per Zhang appendix): SG,Appendix A Table A1
zhang2017_048,,,"Zhang et al., 2017","Zhao et al., 2013",The upper reach of the Weihe River,,,,,,,forest_cover_change,,point,16.9,,,,%,runoff,point,-18,,,,%,EA,% cover change (source study),catchment water balance,106500,591.46,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_049,site_tocantins_river,exact,"Zhang et al., 2017","Costa et al., 2003",Tocantins River,-13.0,-48.0,South America,Aw,Tropical seasonal forest/savanna,,forest_cover_change,,point,-58,,,,%,runoff,point,26,,,,%,SH,% cover change (source study),catchment water balance,189048,2000,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #143, Tocantins River) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): SG",Appendix A Table A1
zhang2017_050,site_upper_tacuarembo,exact,"Zhang et al., 2017","Silveira and Alonso,2009",Upper Tacuarembo,-31.5,-55.7,South America,Cfa,Temperate grassland/desert,,forest_cover_change,,point,26,,,,%,runoff,point,-22,,,,%,SH,% cover change (source study),catchment water balance,2097,1300,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #146, Upper Tacuarembo) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_051,,,"Zhang et al., 2017","Zhang et al., 2012",Upper Zagunao River,,,,,,,forest_cover_change,,point,-15.5,,,,%,runoff,point,5,,,,%,SH,% cover change (source study),catchment water balance,2528,1072,large,precip data source type (per Zhang appendix): MD,Appendix A Table A1
zhang2017_052,,,"Zhang et al., 2017","Wu et al.,2015",Upstream Heihe river basin,,,,,,,forest_cover_change,,point,12,,,,%,runoff,point,8.6,,,,%,HM,% cover change (source study),catchment water balance,11145,600,large,precip data source type (per Zhang appendix): MD,Appendix A Table A1
zhang2017_053,,,"Zhang et al., 2017","van Dijk et al., 2007",Victoria River,,,,,,,forest_cover_change,,point,0.7,,,,%,runoff,point,-0.7,,,,%,HM,% cover change (source study),catchment water balance,16000,829,large,,Appendix A Table A1
zhang2017_054,site_weifen,exact,"Zhang et al., 2017","Zhang et al., 2008",Weifen,38.1,111.3,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,27,,,,%,runoff,point,-19.8,,,,%,EA,% cover change (source study),catchment water balance,1548,491.6,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #152, Weifen) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_055,,,"Zhang et al., 2017","Wei and Zhang, 2010",Willow River,,,,,,,forest_cover_change,,point,-31.9,,,,%,runoff,point,9.8,,,,%,SH,% cover change (source study),catchment water balance,2860,820,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_056,site_wuding_river_watershed,exact,"Zhang et al., 2017","Li et al. , 2007",Wuding River watershed,37.1,110.4,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,34,,,,%,runoff,point,-26.5,,,,%,EA,% cover change (source study),catchment water balance,30261,391,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #167, Wuding River watershed) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_057,site_xiangxi_catchment,exact,"Zhang et al., 2017","Bieger et al., 2015",Xiangxi catchment,31.2,110.8,Asia,Cfa,Temperate seasonal forest,,forest_cover_change,,point,3.6,,,,%,runoff,point,-0.7,,,,%,HM,% cover change (source study),catchment water balance,3200,1000,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #168, Xiangxi catchment) - confidence=exact, not manually verified as identical sub-watershed",Appendix A Table A1
zhang2017_058,,,"Zhang et al., 2017","Yao et al.,2015",Xinancha watershed,,,,,,,forest_cover_change,,point,20,,,,%,runoff,point,-22,,,,%,SH,% cover change (source study),catchment water balance,2582,631,large,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_059,,,"Zhang et al., 2017","Coe et al., 2009",Xingu River,,,,,,,forest_cover_change,,point,-12,,,,%,runoff,point,5,,,,%,HM,% cover change (source study),catchment water balance,377175,2100,large,precip data source type (per Zhang appendix): SG,Appendix A Table A1
zhang2017_060,site_xinshui,exact,"Zhang et al., 2017","Zhang et al., 2008",Xinshui,35.3,111.2,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,15,,,,%,runoff,point,-22.5,,,,%,EA,% cover change (source study),catchment water balance,4069,524.3,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #170, Xinshui) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_061,site_zhujia,exact,"Zhang et al., 2017","Zhang et al., 2008",Zhujia,38.8,111.6,Asia,BSk,Temperate grassland/desert,,forest_cover_change,,point,27,,,,%,runoff,point,-38.6,,,,%,EA,% cover change (source study),catchment water balance,2956,450.4,large,"lat/lon/koppen/whittaker borrowed from Yang et al. 2023 match (catchment #172, Zhujia) - confidence=exact, not manually verified as identical sub-watershed; precip data source type (per Zhang appendix): OB",Appendix A Table A1
zhang2017_062,,,"Zhang et al., 2017","Harris , 1973","Alsea, Oreg , U.S.A,Deer Creek",,,,,,,forest_cover_change,,point,-25,,,,%,runoff,point,7.9,,,,%,PWE,% cover change (source study),catchment water balance,3.03,2474,small,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_063,,,"Zhang et al., 2017","Harris , 1977","Alsea, Oreg , U.S.A,Needle Branch",,,,,,,forest_cover_change,,point,-82,,,,%,runoff,point,32.6,,,,%,PWE,% cover change (source study),catchment water balance,0.71,2483,small,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_064,,,"Zhang et al., 2017","Bosch and Hewlett, 1982","Alum Creek, Ark., USA, WS2",,,,,,,forest_cover_change,,point,-45,,,,%,runoff,point,69.9,,,,%,PWE,% cover change (source study),catchment water balance,0.01,1333,small,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_065,,,"Zhang et al., 2017","Bosch and Hewlett, 1982","Alum Creek, Ark., USA, WS3",,,,,,,forest_cover_change,,point,-100,,,,%,runoff,point,147.7,,,,%,PWE,% cover change (source study),catchment water balance,0.01,1333,small,precip data source type (per Zhang appendix): OB,Appendix A Table A1
zhang2017_066,,,"Zhang et al., 2017","Haileyesus et al.,2011",Anger Gutin settlement,,,,,,,forest_cover_change,,point,-41,,,,%,runoff,point,9,,,,%,HM,% cover change (source study),catchment water balance,109.5,1305,small,precip data source type (per Zhang appendix): OB,Appendix A Table A1
